id,floor,max_floor,size,rent,maintenance_fee,deposit,key_money,layout,year_built,nearest_station,location,url
17939,12,12,20.96,77000,6000,77000,77000,1R,1985,6,Ohashi| Meguro-ku| Tokyo,http://www.realestate.co.jp/rent/view/133170
8437,3,3,38.25,155000,10000,155000,0,1R,2007,3,Akasaka| Minato-ku| Tokyo,http://www.realestate.co.jp/rent/view/501492
10108,1,2,28.12,78500,4000,0,78500,1DK,1991,9,Sengoku| Bunkyo-ku| Tokyo,http://www.realestate.co.jp/rent/view/475271
15548,9,12,21.51,85000,8500,85000,0,1K,2012,3,Minamiotsuka| Toshima-ku| Tokyo,http://www.realestate.co.jp/rent/view/180023
7963,4,5,20.44,101300,7700,101300,101300,1K,2014,3,Sendagaya| Shibuya-ku| Tokyo,http://www.realestate.co.jp/rent/view/511067
19152,3,5,40.0,87000,5000,0,87000,2DK,1980,7,Tomihisacho| Shinjuku-ku| Tokyo,http://www.realestate.co.jp/rent/view/210255
15574,12,12,54.66,229000,0,458000,0,1LDK,2003,4,Mita| Minato-ku| Tokyo,http://www.realestate.co.jp/rent/view/216422
20925,7,7,35.34,151000,8000,302000,0,1K,2005,5,Akasaka| Minato-ku| Tokyo,http://www.realestate.co.jp/rent/view/283345
11379,1,3,19.87,72000,5540,0,0,1K,2008,9,Takamatsu| Nerima-ku| Tokyo,http://www.realestate.co.jp/rent/view/371816
9810,4,15,22.05,116000,10000,116000,116000,1R,2016,6,Shimbashi| Minato-ku| Tokyo,http://www.realestate.co.jp/rent/view/447505
19070,3,5,16.39,48500,5500,48500,0,1R,1996,9,Nishiki| Nerima-ku| Tokyo,http://www.realestate.co.jp/rent/view/131328
19672,2,2,63.99,191000,15000,382000,0,1K,2003,8,Higashi| Shibuya-ku| Tokyo,http://www.realestate.co.jp/rent/view/263543
22092,3,7,77.52,380000,0,760000,380000,2SLDK,2013,12,Minamiazabu| Minato-ku| Tokyo,http://www.realestate.co.jp/rent/view/229472
6957,2,4,142.96,600000,0,1800000,0,3LDK,1994,4,Higashigotanda| Shinagawa-ku| Tokyo,http://www.realestate.co.jp/rent/view/485664
9802,1,2,16.08,60500,5500,0,60500,1K,1994,7,Minamikoiwa| Edogawa-ku| Tokyo,http://www.realestate.co.jp/rent/view/486325
21348,3,10,37.0,98000,0,98000,0,2DK,1994,8,Senzoku| Taito-ku| Tokyo,http://www.realestate.co.jp/rent/view/136922
14120,8,8,21.21,102000,10000,0,0,1K,2005,6,Nishishinjuku| Shinjuku-ku| Tokyo,http://www.realestate.co.jp/rent/view/456891
14761,1,4,23.07,70500,6500,70500,0,1K,1997,8,Taihei| Sumida-ku| Tokyo,http://www.realestate.co.jp/rent/view/254186
11115,3,3,55.21,122000,3000,122000,0,1LDK,2014,4,Minamikamata| Ota-ku| Tokyo,http://www.realestate.co.jp/rent/view/432910
17469,11,11,22.28,100000,6000,200000,0,1K,2004,5,Minamiazabu| Minato-ku| Tokyo,http://www.realestate.co.jp/rent/view/409155
21042,6,6,214.18,1200000,0,4800000,0,3LDK,2001,9,Aobadai| Meguro-ku| Tokyo,http://www.realestate.co.jp/rent/view/273268
22379,3,7,42.56,168000,0,336000,0,1LDK,2007,3,Yoyogi| Shibuya-ku| Tokyo,http://www.realestate.co.jp/rent/view/182816
13834,2,3,53.24,113000,3540,113000,113000,1LDK,2016,1,Tokumaru| Itabashi-ku| Tokyo,http://www.realestate.co.jp/rent/view/386953
8783,3,3,40.35,170000,10000,170000,170000,1DK,2006,6,Midorigaoka| Meguro-ku| Tokyo,http://www.realestate.co.jp/rent/view/415834
19301,33,45,110.01,680000,0,2040000,680000,2LDK,2008,4,Akasaka| Minato-ku| Tokyo,http://www.realestate.co.jp/rent/view/262392
21216,4,4,35.1,228000,0,456000,0,1LDK,2005,7,Udagawacho| Shibuya-ku| Tokyo,http://www.realestate.co.jp/rent/view/218281
15541,1,1,57.14,375000,0,750000,0,2LDK,2008,6,Sendagaya| Shibuya-ku| Tokyo,http://www.realestate.co.jp/rent/view/203617
15100,6,8,22.51,72000,5000,72000,72000,1K,2007,13,Kameido| Koto-ku| Tokyo,http://www.realestate.co.jp/rent/view/223511
10835,4,4,21.17,81000,8000,81000,81000,1K,2008,8,Kitashinjuku| Shinjuku-ku| Tokyo,http://www.realestate.co.jp/rent/view/447676
9167,1,1,20.0,58000,2000,0,0,1K,1994,15,Nishigaoka| Kita-ku| Tokyo,http://www.realestate.co.jp/rent/view/457014
16348,12,12,68.98,238000,10000,476000,238000,2LDK,2008,3,Nihombashibakurocho| Chuo-ku| Tokyo,http://www.realestate.co.jp/rent/view/436543
7614,3,4,25.51,80500,7500,80500,80500,1K,2014,10,Yaguchi| Ota-ku| Tokyo,http://www.realestate.co.jp/rent/view/493479
16757,4,5,33.0,83000,6000,83000,83000,1DK,1980,5,Shimorenjaku| Mitaka-shi| Tokyo,http://www.realestate.co.jp/rent/view/86150
18734,5,13,60.6,222000,12000,444000,0,2LDK,2011,7,Hommachi| Shibuya-ku| Tokyo,http://www.realestate.co.jp/rent/view/290930
17494,2,2,40.63,155000,4000,155000,0,1LDK,2014,5,Kitasenzoku| Ota-ku| Tokyo,http://www.realestate.co.jp/rent/view/244377
22041,3,4,60.7,212000,8000,212000,0,2LDK,1999,11,Tomigaya| Shibuya-ku| Tokyo,http://www.realestate.co.jp/rent/view/300450
22132,2,8,163.0,680000,0,2720000,0,3LDK,1999,7,Sambancho| Chiyoda-ku| Tokyo,http://www.realestate.co.jp/rent/view/122210
12847,3,3,14.09,43000,3000,0,0,1R,2016,5,Shibamata| Katsushika-ku| Tokyo,http://www.realestate.co.jp/rent/view/393804
15232,4,6,22.78,80000,5000,80000,80000,1K,1998,5,Taishido| Setagaya-ku| Tokyo,http://www.realestate.co.jp/rent/view/298958
18968,14,14,49.98,204000,12000,408000,408000,1LDK,2015,2,Koyama| Shinagawa-ku| Tokyo,http://www.realestate.co.jp/rent/view/298916
22437,2,4,121.82,300000,10000,300000,0,3LDK,2009,4,Koyamadai| Shinagawa-ku| Tokyo,http://www.realestate.co.jp/rent/view/203312
13161,7,7,26.7,73000,0,73000,73000,1K,2003,10,Minamirokugo| Ota-ku| Tokyo,http://www.realestate.co.jp/rent/view/422025
12433,3,3,41.0,105000,5000,105000,0,1DK,1988,11,Tsurumaki| Setagaya-ku| Tokyo,http://www.realestate.co.jp/rent/view/476543
16136,1,4,49.38,155000,10000,155000,0,1LDK,2007,5,Nishishinjuku| Shinjuku-ku| Tokyo,http://www.realestate.co.jp/rent/view/159121
18435,1,3,70.1,250000,5000,250000,250000,2LDK,2014,4,Nishishinjuku| Shinjuku-ku| Tokyo,http://www.realestate.co.jp/rent/view/286420
15869,1,3,21.48,90000,4000,90000,0,1K,2004,3,Ichigayasanaicho| Shinjuku-ku| Tokyo,http://www.realestate.co.jp/rent/view/248912
7837,1,1,25.58,118500,20000,0,118500,1R,2017,5,Takanawa| Minato-ku| Tokyo,http://www.realestate.co.jp/rent/view/485498
11289,2,14,41.25,101000,8000,101000,0,1LDK,1994,4,Omorinishi| Ota-ku| Tokyo,http://www.realestate.co.jp/rent/view/492487
9569,2,12,22.08,78900,6100,0,0,1K,2007,11,Shitaya| Taito-ku| Tokyo,http://www.realestate.co.jp/rent/view/501209
22008,1,2,19.87,62000,5000,0,62000,1K,2002,7,Kitakoiwa| Edogawa-ku| Tokyo,http://www.realestate.co.jp/rent/view/129358
17342,2,2,19.87,75000,5540,0,0,1K,2004,6,Akabane| Kita-ku| Tokyo,http://www.realestate.co.jp/rent/view/347450
14107,7,7,20.99,76000,8000,76000,76000,1K,2011,5,Minamishinagawa| Shinagawa-ku| Tokyo,http://www.realestate.co.jp/rent/view/460215
10587,1,3,51.8,94000,6000,188000,0,2LDK,1969,10,Aobadai| Meguro-ku| Tokyo,http://www.realestate.co.jp/rent/view/503589
9217,1,3,19.2,65000,5000,0,130000,1R,1983,4,Yoyogi| Shibuya-ku| Tokyo,http://www.realestate.co.jp/rent/view/431101
21157,7,10,48.34,150000,10000,150000,0,1LDK,2006,3,Hatchobori| Chuo-ku| Tokyo,http://www.realestate.co.jp/rent/view/205025
8719,9,9,20.0,83000,10000,83000,0,1K,2013,7,Minamikamata| Ota-ku| Tokyo,http://www.realestate.co.jp/rent/view/450109
17176,12,14,33.51,129000,11000,258000,129000,1R,2006,1,Yushima| Bunkyo-ku| Tokyo,http://www.realestate.co.jp/rent/view/175315
7523,6,6,26.76,105500,5000,0,0,1K,2018,6,Honkomagome| Bunkyo-ku| Tokyo,http://www.realestate.co.jp/rent/view/503520
15920,2,6,36.0,159000,8000,159000,0,1LDK,2006,8,Yoyogi| Shibuya-ku| Tokyo,http://www.realestate.co.jp/rent/view/167970
9456,1,2,22.35,84000,5000,0,84000,1K,2005,7,Numabukuro| Nakano-ku| Tokyo,http://www.realestate.co.jp/rent/view/401921
21240,1,2,33.53,96000,4000,96000,0,2K,1996,7,Naritahigashi| Suginami-ku| Tokyo,http://www.realestate.co.jp/rent/view/262666
11800,16,16,159.83,980000,0,5880000,0,2LDK,2007,4,Akasaka| Minato-ku| Tokyo,http://www.realestate.co.jp/rent/view/485687
21558,23,23,45.71,249000,0,498000,0,1LDK,2011,2,Kaigan(1.2-chome)| Minato-ku| Tokyo,http://www.realestate.co.jp/rent/view/148861
12264,4,5,18.37,60000,6000,60000,60000,1K,1994,3,Higashiyukigaya| Ota-ku| Tokyo,http://www.realestate.co.jp/rent/view/359608
12672,2,3,72.29,280000,0,560000,280000,2LDK,2008,7,Tamagawadenenchofu| Setagaya-ku| Tokyo,http://www.realestate.co.jp/rent/view/435764
13225,2,3,21.11,66500,3540,0,66500,1K,2013,5,Toneri| Adachi-ku| Tokyo,http://www.realestate.co.jp/rent/view/354211
11111,3,4,54.0,120000,5000,120000,0,2DK,1978,10,Kamiuma| Setagaya-ku| Tokyo,http://www.realestate.co.jp/rent/view/486656
15726,4,7,45.0,130000,8000,130000,130000,1LDK,1991,2,Nakamagome| Ota-ku| Tokyo,http://www.realestate.co.jp/rent/view/379083
16633,3,5,19.0,60000,5000,60000,0,1R,1984,6,Mejirodai| Bunkyo-ku| Tokyo,http://www.realestate.co.jp/rent/view/252088
7690,3,2,27.33,87000,5000,87000,87000,1K,2016,12,Taishido| Setagaya-ku| Tokyo,http://www.realestate.co.jp/rent/view/509752
11343,1,2,13.98,53000,4000,0,53000,1K,1986,8,Oshiage| Sumida-ku| Tokyo,http://www.realestate.co.jp/rent/view/501251
8061,4,5,26.22,76500,15000,0,0,1K,2014,8,Shimomaruko| Ota-ku| Tokyo,http://www.realestate.co.jp/rent/view/474192
10654,13,13,34.96,135000,18000,135000,135000,1DK,2015,3,Samoncho| Shinjuku-ku| Tokyo,http://www.realestate.co.jp/rent/view/389857
18265,4,9,37.54,100000,0,100000,0,2K,1989,8,Taihei| Sumida-ku| Tokyo,http://www.realestate.co.jp/rent/view/154122
21122,2,2,25.14,75000,3000,0,0,1K,2012,14,Iguchi| Mitaka-shi| Tokyo,http://www.realestate.co.jp/rent/view/236628
21100,2,7,59.61,320000,0,320000,320000,2LDK,2013,5,Daikanyamacho| Shibuya-ku| Tokyo,http://www.realestate.co.jp/rent/view/292611
22279,5,5,68.32,210000,12000,420000,210000,2LDK,2002,9,Shimoma| Setagaya-ku| Tokyo,http://www.realestate.co.jp/rent/view/502617
16841,12,13,41.76,135000,0,135000,135000,2DK,1970,6,Togoshi| Shinagawa-ku| Tokyo,http://www.realestate.co.jp/rent/view/231445
13321,2,2,47.3,87000,3000,87000,87000,1LDK,2012,12,Kitakasai| Edogawa-ku| Tokyo,http://www.realestate.co.jp/rent/view/457409
16601,4,5,29.47,89400,7600,0,0,1K,2007,5,Takinogawa| Kita-ku| Tokyo,http://www.realestate.co.jp/rent/view/161136
12601,4,5,56.18,560000,0,560000,560000,1LDK,2013,4,Minamiazabu| Minato-ku| Tokyo,http://www.realestate.co.jp/rent/view/426790
13944,5,5,119.38,235000,0,235000,235000,4LDK,1994,2,Kaminoge| Setagaya-ku| Tokyo,http://www.realestate.co.jp/rent/view/406580
10148,2,3,44.73,55000,4000,55000,0,3DK,1987,10,Miwamachi| Machida-shi| Tokyo,http://www.realestate.co.jp/rent/view/428596
15977,3,4,19.22,53000,3000,53000,0,1R,1992,5,Kanamachi| Katsushika-ku| Tokyo,http://www.realestate.co.jp/rent/view/249173
9360,1,5,22.08,52500,6500,0,52500,1K,1990,4,Nerima| Nerima-ku| Tokyo,http://www.realestate.co.jp/rent/view/494067
15660,2,2,40.92,132000,0,132000,132000,2DK,1989,3,Yoyogi| Shibuya-ku| Tokyo,http://www.realestate.co.jp/rent/view/86939
20691,1,2,21.48,83000,3000,83000,0,1R,2010,6,Wada| Suginami-ku| Tokyo,http://www.realestate.co.jp/rent/view/407124
13214,2,5,20.8,105000,10040,0,52500,1K,2001,10,Udagawacho| Shibuya-ku| Tokyo,http://www.realestate.co.jp/rent/view/344743
13348,2,2,46.16,109000,3000,109000,109000,1LDK,2005,10,Takaidohigashi| Suginami-ku| Tokyo,http://www.realestate.co.jp/rent/view/508982
22364,2,2,29.47,71000,4540,0,71000,1K,2011,14,Higashikoigakubo| Kokubunji-shi| Tokyo,http://www.realestate.co.jp/rent/view/420977
15915,5,6,49.32,250000,8000,250000,250000,1LDK,2015,4,Sendagaya| Shibuya-ku| Tokyo,http://www.realestate.co.jp/rent/view/301588
17090,4,4,19.99,58000,5000,58000,58000,1K,1990,6,Omorihoncho| Ota-ku| Tokyo,http://www.realestate.co.jp/rent/view/297888
14800,1,5,21.24,83500,6500,0,0,1K,2001,4,Chuo| Nakano-ku| Tokyo,http://www.realestate.co.jp/rent/view/238797
16194,7,7,42.99,139000,8000,139000,139000,1LDK,2009,6,Matsugaya| Taito-ku| Tokyo,http://www.realestate.co.jp/rent/view/214596
6960,2,2,5.1,30000,4800,10000,0,Shared,2010,14,Kamiikebukuro| Toshima-ku| Tokyo,http://www.realestate.co.jp/rent/view/41725
17595,2,2,20.68,89000,5000,0,0,1K,2005,3,Higashiikebukuro| Toshima-ku| Tokyo,http://www.realestate.co.jp/rent/view/286174
18965,13,14,86.04,283000,10000,283000,0,2LDK,2004,1,Aizumicho| Shinjuku-ku| Tokyo,http://www.realestate.co.jp/rent/view/289465
19570,3,3,53.08,260000,10000,520000,0,1LDK,2003,3,Akasaka| Minato-ku| Tokyo,http://www.realestate.co.jp/rent/view/217201
14262,5,5,44.82,135000,0,0,135000,1DK,1988,4,Shiba(1-3-chome)| Minato-ku| Tokyo,http://www.realestate.co.jp/rent/view/384330
17550,2,4,30.72,99000,10000,0,99000,1DK,2005,9,Kamitakada| Nakano-ku| Tokyo,http://www.realestate.co.jp/rent/view/142285
18234,4,11,40.02,167000,10000,167000,167000,1LDK,2014,5,Minato| Chuo-ku| Tokyo,http://www.realestate.co.jp/rent/view/302262
18460,6,11,18.74,82000,5000,164000,0,1R,1985,3,Ebisu| Shibuya-ku| Tokyo,http://www.realestate.co.jp/rent/view/138675
18797,-1,-1,59.62,198000,2000,198000,0,2LDK,2002,2,Daita| Setagaya-ku| Tokyo,http://www.realestate.co.jp/rent/view/386412
22189,2,2,26.43,50000,4540,0,50000,1K,1995,4,Sunagawacho| Tachikawa-shi| Tokyo,http://www.realestate.co.jp/rent/view/421095
8707,4,4,28.09,107000,4000,0,0,1DK,2005,11,Shimoma| Setagaya-ku| Tokyo,http://www.realestate.co.jp/rent/view/493682
10151,3,3,30.51,120000,5000,120000,120000,1R,2005,3,Minamishinagawa| Shinagawa-ku| Tokyo,http://www.realestate.co.jp/rent/view/476069
13872,2,2,20.62,94000,4040,0,94000,1K,2016,5,Kamiochiai| Shinjuku-ku| Tokyo,http://www.realestate.co.jp/rent/view/351950
22084,3,3,51.3,135000,5000,135000,135000,3DK,1988,5,Komazawa| Setagaya-ku| Tokyo,http://www.realestate.co.jp/rent/view/394429
17949,8,10,53.92,198000,0,396000,198000,1LDK,2005,1,Shirokane| Minato-ku| Tokyo,http://www.realestate.co.jp/rent/view/289595
19370,2,7,21.45,74500,10000,74500,74500,1K,2006,4,Minamishinagawa| Shinagawa-ku| Tokyo,http://www.realestate.co.jp/rent/view/151411
7436,5,5,22.8,86000,4000,86000,86000,1K,2009,2,Kamiochiai| Shinjuku-ku| Tokyo,http://www.realestate.co.jp/rent/view/510644
20221,3,6,21.6,78000,5000,78000,78000,1K,1997,7,Hommachi| Shibuya-ku| Tokyo,http://www.realestate.co.jp/rent/view/384586
18437,3,4,23.41,90000,5000,90000,0,1K,2007,8,Yamatocho| Nakano-ku| Tokyo,http://www.realestate.co.jp/rent/view/151497
11333,2,2,34.78,88000,2000,176000,0,2K,1988,15,Asagayakita| Suginami-ku| Tokyo,http://www.realestate.co.jp/rent/view/64740
10769,1,3,27.84,99000,3000,99000,99000,1K,2017,3,Nishihara| Shibuya-ku| Tokyo,http://www.realestate.co.jp/rent/view/439972
11787,-1,-1,107.46,285000,0,285000,285000,3SLDK,2013,4,Minamisenzoku| Ota-ku| Tokyo,http://www.realestate.co.jp/rent/view/322962
21311,2,4,20.72,78000,8000,0,0,1K,2004,9,Hommachi| Shibuya-ku| Tokyo,http://www.realestate.co.jp/rent/view/231372
7688,3,14,35.78,234000,12000,0,0,1K,2003,1,Nishishinjuku| Shinjuku-ku| Tokyo,http://www.realestate.co.jp/rent/view/468881
9608,3,3,17.18,69000,4000,0,0,1R,2015,11,Nogata| Nakano-ku| Tokyo,http://www.realestate.co.jp/rent/view/495141
14248,4,5,24.1,85000,0,170000,0,1K,1994,3,Setagaya| Setagaya-ku| Tokyo,http://www.realestate.co.jp/rent/view/476048
7869,3,3,24.6,64000,0,64000,0,1R,1996,1,Chuo| Ota-ku| Tokyo,http://www.realestate.co.jp/rent/view/476245
13751,3,3,56.56,90000,0,90000,90000,3DK,1989,4,Miyamachi| Fuchu-shi| Tokyo,http://www.realestate.co.jp/rent/view/423505
20584,6,13,20.12,82950,6300,0,0,1K,2000,3,Wakamatsucho| Shinjuku-ku| Tokyo,http://www.realestate.co.jp/rent/view/511129
9383,1,4,23.95,72100,6900,72100,0,1K,2009,7,Toyotamakita| Nerima-ku| Tokyo,http://www.realestate.co.jp/rent/view/466436
8750,6,7,25.95,79500,10000,0,0,1K,2013,5,Honcho| Itabashi-ku| Tokyo,http://www.realestate.co.jp/rent/view/370007
9839,2,2,15.0,61000,4000,0,61000,1K,1989,8,Kishimachi| Kita-ku| Tokyo,http://www.realestate.co.jp/rent/view/510906
14960,5,11,42.4,118000,7000,118000,0,1R,2004,1,Ryogoku| Sumida-ku| Tokyo,http://www.realestate.co.jp/rent/view/211409
10213,13,13,37.26,134000,10000,268000,134000,2K,2007,3,Iwamotocho| Chiyoda-ku| Tokyo,http://www.realestate.co.jp/rent/view/439033
22343,3,4,45.0,105000,0,0,105000,2DK,1973,7,Kichijoji honcho| Musashino-shi| Tokyo,http://www.realestate.co.jp/rent/view/163339
18167,18,18,52.43,202000,8000,404000,202000,1LDK,2005,7,Shibaura(2-4-chome)| Minato-ku| Tokyo,http://www.realestate.co.jp/rent/view/252334
15961,11,11,21.35,82000,6000,164000,82000,1K,2005,5,Eitai| Koto-ku| Tokyo,http://www.realestate.co.jp/rent/view/436507
17593,3,5,13.02,65000,0,0,0,1R,1983,4,Nishigotanda| Shinagawa-ku| Tokyo,http://www.realestate.co.jp/rent/view/131185
20861,1,2,19.07,75000,4000,0,0,1K,1991,15,Koishikawa| Bunkyo-ku| Tokyo,http://www.realestate.co.jp/rent/view/229970
16932,3,9,40.11,170000,0,170000,0,1LDK,2010,12,Meguro| Meguro-ku| Tokyo,http://www.realestate.co.jp/rent/view/159899
9011,9,9,26.1,74000,15000,0,0,1K,2015,4,Yamatocho| Itabashi-ku| Tokyo,http://www.realestate.co.jp/rent/view/485186
20510,1,4,21.0,67400,6600,0,0,1K,2008,6,Nakamurakita| Nerima-ku| Tokyo,http://www.realestate.co.jp/rent/view/403123
15006,3,14,61.1,305000,20000,610000,610000,2LDK,2013,6,Roppongi| Minato-ku| Tokyo,http://www.realestate.co.jp/rent/view/390682
10096,1,2,19.87,62000,4000,0,0,1K,2009,12,Horikiri| Katsushika-ku| Tokyo,http://www.realestate.co.jp/rent/view/494905
7540,3,3,24.3,46000,2000,46000,0,1K,1991,6,Kitakoiwa| Edogawa-ku| Tokyo,http://www.realestate.co.jp/rent/view/475507
21577,3,11,16.97,53000,6500,53000,0,1K,1989,3,Omorinaka| Ota-ku| Tokyo,http://www.realestate.co.jp/rent/view/493115
12916,5,5,23.86,74700,63000,74700,0,1K,2007,8,Omorinaka| Ota-ku| Tokyo,http://www.realestate.co.jp/rent/view/401857
19127,2,7,37.33,149000,15000,149000,149000,1LDK,2004,9,Ebisu| Shibuya-ku| Tokyo,http://www.realestate.co.jp/rent/view/326697
10692,3,4,34.26,115000,5000,115000,115000,1DK,2001,2,Midorigaoka| Meguro-ku| Tokyo,http://www.realestate.co.jp/rent/view/390175
12629,24,24,187.79,830000,0,3320000,0,2LDK,1990,5,Kitashinagawa(1-4-chome)| Shinagawa-ku| Tokyo,http://www.realestate.co.jp/rent/view/446328
14367,41,41,112.9,689000,0,2067000,0,2LDK,2006,4,Mita| Minato-ku| Tokyo,http://www.realestate.co.jp/rent/view/510120
22321,-1,-1,160.0,850000,0,3400000,0,3LDK,2008,8,Hiroo| Shibuya-ku| Tokyo,http://www.realestate.co.jp/rent/view/208383
20578,2,2,72.71,130000,0,130000,0,3LDK,1997,10,Minamioizumi| Nerima-ku| Tokyo,http://www.realestate.co.jp/rent/view/416371
8533,1,1,44.38,119000,5000,0,119000,1LDK,2018,17,Okura| Setagaya-ku| Tokyo,http://www.realestate.co.jp/rent/view/510961
20155,7,10,24.04,74550,6300,0,0,1K,2007,7,Yahiro| Sumida-ku| Tokyo,http://www.realestate.co.jp/rent/view/511419
8452,13,13,19.3,92000,8000,0,92000,1K,1997,6,Kamiuma| Setagaya-ku| Tokyo,http://www.realestate.co.jp/rent/view/433251
16750,6,10,30.6,163000,6000,163000,0,1K,2005,1,Ebisu| Shibuya-ku| Tokyo,http://www.realestate.co.jp/rent/view/177410
18850,3,8,58.5,202000,0,404000,0,2LDK,2002,3,Kachidoki| Chuo-ku| Tokyo,http://www.realestate.co.jp/rent/view/297956
10890,1,2,16.0,47000,3000,47000,47000,1K,1994,18,Kitakasai| Edogawa-ku| Tokyo,http://www.realestate.co.jp/rent/view/415869
19566,4,5,16.82,65000,0,0,0,1K,1991,2,Eifuku| Suginami-ku| Tokyo,http://www.realestate.co.jp/rent/view/147369
10684,3,10,20.0,93000,8000,0,46500,1K,2005,9,Saga| Koto-ku| Tokyo,http://www.realestate.co.jp/rent/view/420881
11957,12,12,33.85,128000,8000,256000,128000,1K,2004,1,Yushima| Bunkyo-ku| Tokyo,http://www.realestate.co.jp/rent/view/439562
16500,6,13,31.68,140000,8500,140000,0,1K,2009,9,Ebisu| Shibuya-ku| Tokyo,http://www.realestate.co.jp/rent/view/228574
22195,2,2,13.64,69500,4540,0,34750,1K,1987,9,Shimochiai| Shinjuku-ku| Tokyo,http://www.realestate.co.jp/rent/view/426550
8759,6,9,44.35,128000,12000,128000,0,1LDK,2013,1,Ojima| Koto-ku| Tokyo,http://www.realestate.co.jp/rent/view/368511
14672,9,10,18.23,97000,8000,97000,0,1R,1985,8,Shimomeguro| Meguro-ku| Tokyo,http://www.realestate.co.jp/rent/view/401146
18069,9,10,20.1,75000,5000,75000,75000,1K,1992,4,Taishido| Setagaya-ku| Tokyo,http://www.realestate.co.jp/rent/view/252825
8714,1,1,46.22,109000,4000,0,109000,1LDK,2010,13,Noge| Setagaya-ku| Tokyo,http://www.realestate.co.jp/rent/view/494684
14273,2,3,39.74,107000,6540,107000,0,1LDK,2009,9,Maenocho| Itabashi-ku| Tokyo,http://www.realestate.co.jp/rent/view/352076
18763,12,12,75.19,275000,0,550000,0,1LDK,2005,10,Kaigan(3-chome)| Minato-ku| Tokyo,http://www.realestate.co.jp/rent/view/409149
11622,11,13,60.6,237000,12000,474000,0,2LDK,2011,7,Hommachi| Shibuya-ku| Tokyo,http://www.realestate.co.jp/rent/view/486801
8757,3,3,20.38,72200,6800,72200,0,1K,2011,3,Yaguchi| Ota-ku| Tokyo,http://www.realestate.co.jp/rent/view/398054
18873,1,2,16.2,43000,5000,0,0,1K,1989,13,Kitakoiwa| Edogawa-ku| Tokyo,http://www.realestate.co.jp/rent/view/134986
21410,1,2,26.09,77000,3000,0,0,1K,2013,17,Kitakasai| Edogawa-ku| Tokyo,http://www.realestate.co.jp/rent/view/236680
12162,2,7,31.74,120000,5000,120000,120000,1R,1980,2,Azabujuban| Minato-ku| Tokyo,http://www.realestate.co.jp/rent/view/509161
11221,2,3,31.53,104000,5000,104000,0,1K,1995,3,Kamiochiai| Shinjuku-ku| Tokyo,http://www.realestate.co.jp/rent/view/389867
11967,2,2,55.19,126000,3540,126000,126000,2LDK,2013,6,Omorikita| Ota-ku| Tokyo,http://www.realestate.co.jp/rent/view/426839
16463,11,11,42.03,175000,10000,350000,175000,1LDK,2004,3,Higashiazabu| Minato-ku| Tokyo,http://www.realestate.co.jp/rent/view/253664
19160,3,3,39.86,270000,15000,270000,0,1R,2005,9,Minamiaoyama| Minato-ku| Tokyo,http://www.realestate.co.jp/rent/view/204068
14342,8,8,31.67,83000,0,83000,83000,1DK,1989,1,Arakawa| Arakawa-ku| Tokyo,http://www.realestate.co.jp/rent/view/415087
16981,7,10,24.2,102000,8000,204000,0,1K,2009,2,Arakicho| Shinjuku-ku| Tokyo,http://www.realestate.co.jp/rent/view/159097
11362,8,8,25.14,90000,10000,90000,0,1K,2017,1,Itabashi| Itabashi-ku| Tokyo,http://www.realestate.co.jp/rent/view/439208
15314,3,8,46.01,260000,10000,260000,0,1LDK,2015,3,Ebisuminami| Shibuya-ku| Tokyo,http://www.realestate.co.jp/rent/view/397144
21619,2,3,23.31,86000,3000,86000,0,1K,1998,1,Oyamadai| Setagaya-ku| Tokyo,http://www.realestate.co.jp/rent/view/494076
9861,46,46,71.81,300000,0,300000,450000,3LDK,2016,13,Harumi| Chuo-ku| Tokyo,http://www.realestate.co.jp/rent/view/382597
10283,3,3,26.9,82000,3000,0,82000,1R,2016,4,Kitakoiwa| Edogawa-ku| Tokyo,http://www.realestate.co.jp/rent/view/484346
14588,3,3,37.04,123000,3000,123000,0,1R,2015,8,Minamikarasuyama| Setagaya-ku| Tokyo,http://www.realestate.co.jp/rent/view/483925
